report date,Number recovered,Number of deaths,Cumulative number of cases,currently infected,time,population,random graph probability,susceptible,theta,alpha,gamma,country,R0,beta,delta,epsilon,theta fitted,recovered fitted,death fitted,susceptible fitted,infected fitted,graph type
2003-05-12,34.0,0.0,64.0,30.0,11,287841966.0,0.0,287841902.0,0.9994224580222422,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224587090652,27,0,287841912,28,powerlaw
2003-05-13,35.0,0.0,64.0,29.0,12,287846265.0,0.0,287846201.0,0.9994224580223148,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224587077364,27,0,287846211,27,powerlaw
2003-05-14,35.0,0.0,64.0,29.0,13,287850565.0,0.0,287850501.0,0.9994224580223696,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224587064106,27,0,287850511,27,powerlaw
2003-05-15,35.0,0.0,64.0,29.0,14,287854864.0,0.0,287854800.0,0.9994224580224326,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224587050876,28,0,287854810,27,powerlaw
2003-05-16,34.0,0.0,65.0,31.0,15,287859164.0,0.0,287859099.0,0.9994224579522866,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224587037671,28,0,287859110,26,powerlaw
2003-05-17,34.0,0.0,66.0,32.0,16,287863463.0,0.0,287863397.0,0.9994224578821324,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224587024494,28,0,287863409,26,powerlaw
2003-05-19,34.0,0.0,67.0,33.0,18,287872062.0,0.0,287871995.0,0.9994224578120576,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586998222,29,0,287872008,25,powerlaw
2003-05-20,34.0,0.0,67.0,33.0,19,287876362.0,0.0,287876295.0,0.9994224578121208,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586985124,29,0,287876308,25,powerlaw
2003-05-21,33.0,0.0,66.0,33.0,20,287880662.0,0.0,287880596.0,0.999422457882418,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586972056,30,0,287880608,25,powerlaw
2003-05-22,33.0,0.0,65.0,32.0,21,287884962.0,0.0,287884897.0,0.9994224579527028,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586959012,30,0,287884908,24,powerlaw
2003-05-23,33.0,0.0,65.0,32.0,22,287889262.0,0.0,287889197.0,0.9994224579527736,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586945996,30,0,287889208,24,powerlaw
2003-05-24,33.0,0.0,65.0,32.0,23,287893561.0,0.0,287893496.0,0.9994224579528358,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586933004,31,0,287893507,24,powerlaw
2003-05-26,33.0,0.0,65.0,32.0,25,287902162.0,0.0,287902097.0,0.9994224579529756,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586907099,31,0,287902108,23,powerlaw
2003-05-27,32.0,0.0,65.0,33.0,26,287906462.0,0.0,287906397.0,0.9994224579530412,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586894184,32,0,287906407,23,powerlaw
2003-05-28,32.0,0.0,66.0,34.0,27,287910762.0,0.0,287910696.0,0.9994224578829038,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586881292,32,0,287910707,22,powerlaw
2003-05-29,32.0,0.0,66.0,34.0,28,287915062.0,0.0,287914996.0,0.9994224578829756,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586868428,32,0,287915007,22,powerlaw
2003-05-30,32.0,0.0,66.0,34.0,29,287919363.0,0.0,287919297.0,0.9994224578830262,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586855586,33,0,287919308,22,powerlaw
2003-05-31,32.0,0.0,66.0,34.0,30,287923663.0,0.0,287923597.0,0.9994224578831072,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586842768,33,0,287923608,21,powerlaw
2003-06-02,32.0,0.0,66.0,34.0,32,287932264.0,0.0,287932198.0,0.9994224578832452,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586817216,34,0,287932209,21,powerlaw
2003-06-03,33.0,0.0,68.0,35.0,33,287936565.0,0.0,287936497.0,0.999422457742903,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586804474,34,0,287936510,20,powerlaw
2003-06-04,34.0,0.0,69.0,35.0,34,287940865.0,0.0,287940796.0,0.9994224576727766,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586791756,35,0,287940810,20,powerlaw
2003-06-05,34.0,0.0,69.0,35.0,35,287945166.0,0.0,287945097.0,0.9994224576728504,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.999422458677906,35,0,287945111,20,powerlaw
2003-06-06,35.0,0.0,68.0,33.0,36,287949467.0,0.0,287949399.0,0.9994224577431318,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586766396,35,0,287949412,19,powerlaw
2003-06-09,35.0,0.0,68.0,33.0,39,287962370.0,0.0,287962302.0,0.9994224577433326,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586728544,36,0,287962315,18,powerlaw
2003-06-10,36.0,0.0,69.0,33.0,40,287966671.0,0.0,287966602.0,0.9994224576732138,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586715972,37,0,287966616,18,powerlaw
2003-06-11,36.0,0.0,71.0,35.0,41,287970972.0,0.0,287970901.0,0.999422457532908,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.999422458670342,37,0,287970917,18,powerlaw
2003-06-12,36.0,0.0,70.0,34.0,42,287975273.0,0.0,287975203.0,0.999422457603175,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586690894,37,0,287975218,17,powerlaw
2003-06-13,36.0,0.0,71.0,35.0,43,287979574.0,0.0,287979503.0,0.9994224575330526,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586678389,38,0,287979519,17,powerlaw
2003-06-16,36.0,0.0,72.0,36.0,46,287992478.0,0.0,287992406.0,0.9994224574630932,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.999422458664101,39,0,287992423,16,powerlaw
2003-06-17,36.0,0.0,73.0,37.0,47,287996780.0,0.0,287996707.0,0.9994224573929884,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586628592,39,0,287996725,16,powerlaw
2003-06-18,36.0,0.0,75.0,39.0,48,288001081.0,0.0,288001006.0,0.9994224572526864,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586616188,40,0,288001026,15,powerlaw
2003-06-19,36.0,0.0,75.0,39.0,49,288005383.0,0.0,288005308.0,0.9994224572527636,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586603808,40,0,288005328,15,powerlaw
2003-06-20,36.0,0.0,74.0,38.0,50,288009685.0,0.0,288009611.0,0.999422457323028,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586591454,41,0,288009630,14,powerlaw
2003-06-23,36.0,0.0,74.0,38.0,53,288022590.0,0.0,288022516.0,0.9994224573232572,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.999422458655453,42,0,288022535,13,powerlaw
2003-06-24,36.0,0.0,75.0,39.0,54,288026892.0,0.0,288026817.0,0.9994224572531536,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.999422458654226,42,0,288026837,13,powerlaw
2003-06-25,36.0,0.0,75.0,39.0,55,288031194.0,0.0,288031119.0,0.9994224572532378,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586530012,43,0,288031139,12,powerlaw
2003-06-26,36.0,0.0,74.0,38.0,56,288035496.0,0.0,288035422.0,0.999422457323485,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586517788,43,0,288035441,12,powerlaw
2003-06-27,64.0,0.0,74.0,10.0,57,288039799.0,0.0,288039725.0,0.9994224573235652,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586505666,43,0,288039744,12,powerlaw
2003-06-30,63.0,0.0,73.0,10.0,60,288052705.0,0.0,288052632.0,0.9994224573939828,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586469462,44,0,288052650,12,powerlaw
2003-07-01,63.0,0.0,73.0,10.0,61,288057008.0,0.0,288056935.0,0.9994224573940576,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586457432,44,0,288056953,12,powerlaw
2003-07-02,63.0,0.0,73.0,10.0,62,288061310.0,0.0,288061237.0,0.9994224573941236,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586445424,44,0,288061255,11,powerlaw
2003-07-03,65.0,0.0,73.0,8.0,63,288065613.0,0.0,288065540.0,0.99942245739421,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586433444,44,0,288065558,11,powerlaw
2003-07-04,65.0,0.0,73.0,8.0,64,288069915.0,0.0,288069842.0,0.9994224573942758,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586421484,44,0,288069860,11,powerlaw
2003-07-07,65.0,0.0,73.0,8.0,67,288082824.0,0.0,288082751.0,0.9994224573945056,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.999422458638578,44,0,288082769,11,powerlaw
2003-07-08,64.0,0.0,74.0,10.0,68,288087126.0,0.0,288087052.0,0.9994224573244246,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586373912,44,0,288087071,11,powerlaw
2003-07-09,67.0,0.0,75.0,8.0,69,288091429.0,0.0,288091354.0,0.9994224572543302,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586362066,44,0,288091374,11,powerlaw
2003-07-10,67.0,0.0,75.0,8.0,70,288095732.0,0.0,288095657.0,0.9994224572544091,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586350244,44,0,288095677,11,powerlaw
2003-07-11,67.0,0.0,75.0,8.0,71,288100035.0,0.0,288099960.0,0.9994224572544944,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.9994224586338446,44,0,288099980,11,powerlaw
2003-08-15,26.0,0.0,33.0,7.0,106,288250683.0,0.0,288250650.0,0.9994224602024576,3.818004121769469e-05,2.32438620715314e-05,United States,1.6338261758121722,9.858719581035686e-05,1.2951054194008016e-10,0.010611714790936049,0.999422458594064,47,0,288250627,9,powerlaw
2003-04-10,43.0,4.0,62.0,15.0,0,81779100.0,1.4673675971900842e-06,81779038.0,0.999999993682165,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.999999993682165,43,4,81779038,15,poisson
2003-04-11,43.0,4.0,62.0,15.0,1,81781575.0,1.4673675971900842e-06,81781513.0,0.9999999936825472,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.99999999368356,44,4,81781513,14,poisson
2003-04-12,46.0,4.0,62.0,12.0,2,81784051.0,1.4673675971900842e-06,81783989.0,0.99999999368293,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999936849404,45,4,81783989,13,poisson
2003-04-14,46.0,5.0,63.0,12.0,4,81789002.0,1.4673675971900842e-06,81788939.0,0.9999999935818188,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999936876446,47,4,81788940,11,poisson
2003-04-15,46.0,5.0,63.0,12.0,5,81791477.0,1.4673675971900842e-06,81791414.0,0.9999999935822071,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999936889804,47,4,81791415,10,poisson
2003-04-16,46.0,5.0,63.0,12.0,6,81793953.0,1.4673675971900842e-06,81793890.0,0.9999999935825956,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.999999993690302,48,4,81793891,9,poisson
2003-04-17,46.0,5.0,63.0,12.0,7,81796429.0,1.4673675971900842e-06,81796366.0,0.9999999935829842,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999936916107,49,4,81796367,8,poisson
2003-04-18,46.0,5.0,63.0,12.0,8,81798905.0,1.4673675971900842e-06,81798842.0,0.9999999935833728,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999936929052,50,5,81798843,8,poisson
2003-04-19,46.0,5.0,63.0,12.0,9,81801381.0,1.4673675971900842e-06,81801318.0,0.9999999935837612,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999936941828,51,5,81801319,7,poisson
2003-04-21,46.0,5.0,63.0,12.0,11,81806333.0,1.4673675971900842e-06,81806270.0,0.9999999935845378,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999936966798,52,5,81806271,5,poisson
2003-04-22,46.0,5.0,63.0,12.0,12,81808809.0,1.4673675971900842e-06,81808746.0,0.9999999935849262,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999936979136,53,5,81808747,4,poisson
2003-04-23,46.0,5.0,63.0,12.0,13,81811286.0,1.4673675971900842e-06,81811223.0,0.9999999935853148,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999936991328,54,5,81811224,3,poisson
2003-04-24,49.0,5.0,63.0,9.0,14,81813762.0,1.4673675971900842e-06,81813699.0,0.9999999935857028,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937003374,55,5,81813700,2,poisson
2003-04-25,53.0,5.0,63.0,5.0,15,81816238.0,1.4673675971900842e-06,81816175.0,0.9999999935860912,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937015276,55,5,81816176,2,poisson
2003-04-26,53.0,5.0,63.0,5.0,16,81818715.0,1.4673675971900842e-06,81818652.0,0.9999999935864796,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937027034,55,5,81818653,2,poisson
2003-04-28,53.0,5.0,63.0,5.0,18,81823668.0,1.4673675971900842e-06,81823605.0,0.999999993587256,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937049976,56,5,81823606,1,poisson
2003-04-29,53.0,5.0,63.0,5.0,19,81826145.0,1.4673675971900842e-06,81826082.0,0.999999993587644,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937061348,56,5,81826083,1,poisson
2003-04-30,53.0,5.0,63.0,5.0,20,81828622.0,1.4673675971900842e-06,81828559.0,0.9999999935880324,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937072528,57,5,81828560,0,poisson
2003-05-01,56.0,5.0,63.0,2.0,21,81831099.0,1.4673675971900842e-06,81831036.0,0.9999999935884204,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937083566,57,5,81831037,0,poisson
2003-05-02,56.0,5.0,63.0,2.0,22,81833576.0,1.4673675971900842e-06,81833513.0,0.9999999935888086,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937094456,57,5,81833514,0,poisson
2003-05-03,58.0,5.0,63.0,0.0,23,81836053.0,1.4673675971900842e-06,81835990.0,0.9999999935891968,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937105204,57,5,81835991,0,poisson
2003-05-05,58.0,5.0,63.0,0.0,25,81841007.0,1.4673675971900842e-06,81840944.0,0.9999999935899728,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937126136,57,5,81840945,0,poisson
2003-05-06,58.0,5.0,63.0,0.0,26,81843484.0,1.4673675971900842e-06,81843421.0,0.9999999935903608,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937136508,57,5,81843422,0,poisson
2003-05-07,58.0,5.0,63.0,0.0,27,81845962.0,1.4673675971900842e-06,81845899.0,0.9999999935907491,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937146684,57,5,81845900,0,poisson
2003-05-08,58.0,5.0,63.0,0.0,28,81848439.0,1.4673675971900842e-06,81848376.0,0.9999999935911368,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.999999993715672,57,5,81848377,0,poisson
2003-05-09,58.0,5.0,63.0,0.0,29,81850916.0,1.4673675971900842e-06,81850853.0,0.9999999935915248,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937166612,57,5,81850854,0,poisson
2003-05-10,58.0,5.0,63.0,0.0,30,81853394.0,1.4673675971900842e-06,81853331.0,0.9999999935919128,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.999999993717636,57,5,81853332,0,poisson
2003-05-12,58.0,5.0,63.0,0.0,32,81858349.0,1.4673675971900842e-06,81858286.0,0.9999999935926884,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937195296,57,5,81858287,0,poisson
2003-05-13,58.0,5.0,63.0,0.0,33,81860827.0,1.4673675971900842e-06,81860764.0,0.9999999935930765,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937204672,57,5,81860765,0,poisson
2003-05-14,58.0,5.0,63.0,0.0,34,81863305.0,1.4673675971900842e-06,81863242.0,0.9999999935934644,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937213856,57,5,81863243,0,poisson
2003-05-15,58.0,5.0,63.0,0.0,35,81865783.0,1.4673675971900842e-06,81865720.0,0.9999999935938522,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937222952,57,5,81865721,0,poisson
2003-05-16,58.0,5.0,63.0,0.0,36,81868261.0,1.4673675971900842e-06,81868198.0,0.99999999359424,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937231848,57,5,81868199,0,poisson
2003-05-17,58.0,5.0,63.0,0.0,37,81870739.0,1.4673675971900842e-06,81870676.0,0.9999999935946278,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937240608,57,5,81870677,0,poisson
2003-05-19,58.0,5.0,63.0,0.0,39,81875695.0,1.4673675971900842e-06,81875632.0,0.9999999935954031,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.999999993725756,57,5,81875633,0,poisson
2003-05-20,58.0,5.0,63.0,0.0,40,81878174.0,1.4673675971900842e-06,81878111.0,0.9999999935957908,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937265894,57,5,81878112,0,poisson
2003-05-21,58.0,5.0,63.0,0.0,41,81880652.0,1.4673675971900842e-06,81880589.0,0.9999999935961784,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937274088,57,5,81880590,0,poisson
2003-05-22,58.0,5.0,63.0,0.0,42,81883131.0,1.4673675971900842e-06,81883068.0,0.9999999935965664,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937282138,57,5,81883069,0,poisson
2003-05-23,58.0,5.0,63.0,0.0,43,81885609.0,1.4673675971900842e-06,81885546.0,0.999999993596954,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937290104,57,5,81885547,0,poisson
2003-05-24,58.0,5.0,63.0,0.0,44,81888088.0,1.4673675971900842e-06,81888025.0,0.9999999935973416,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937297872,57,5,81888026,0,poisson
2003-05-26,58.0,5.0,63.0,0.0,46,81893045.0,1.4673675971900842e-06,81892982.0,0.9999999935981166,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937312852,57,5,81892983,0,poisson
2003-05-27,58.0,5.0,63.0,0.0,47,81895524.0,1.4673675971900842e-06,81895461.0,0.9999999935985042,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937320252,57,5,81895462,0,poisson
2003-05-28,58.0,5.0,63.0,0.0,48,81898003.0,1.4673675971900842e-06,81897940.0,0.9999999935988916,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.999999993732746,57,5,81897941,0,poisson
2003-05-29,58.0,5.0,63.0,0.0,49,81900482.0,1.4673675971900842e-06,81900419.0,0.9999999935992792,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937334528,57,5,81900420,0,poisson
2003-05-30,58.0,5.0,63.0,0.0,50,81902961.0,1.4673675971900842e-06,81902898.0,0.9999999935996668,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937341456,57,5,81902899,0,poisson
2003-05-31,58.0,5.0,63.0,0.0,51,81905440.0,1.4673675971900842e-06,81905377.0,0.999999993600054,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937348292,57,5,81905378,0,poisson
2003-06-02,58.0,5.0,63.0,0.0,53,81910399.0,1.4673675971900842e-06,81910336.0,0.9999999936008291,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937361308,57,5,81910337,0,poisson
2003-06-03,58.0,5.0,63.0,0.0,54,81912878.0,1.4673675971900842e-06,81912815.0,0.9999999936012164,4.5735005064218015e-05,1.5465818985260782e-05,Viet Nam,0.9887716973079292,0.0006150290136343442,0.005129628036679925,0.06889692283820978,0.9999999937367678,57,5,81912816,0,poisson
