0.3 beta,0.3 death fitted,0.3 delta,0.3 epsilon,0.3 infected fitted,0.3 recovered fitted,0.3 susceptible fitted,0.3 theta fitted,0.4 beta,0.4 death fitted,0.4 delta,0.4 epsilon,0.4 infected fitted,0.4 recovered fitted,0.4 susceptible fitted,0.4 theta fitted,0.5 beta,0.5 death fitted,0.5 delta,0.5 epsilon,0.5 infected fitted,0.5 recovered fitted,0.5 susceptible fitted,0.5 theta fitted,0.75 beta,0.75 death fitted,0.75 delta,0.75 epsilon,0.75 infected fitted,0.75 recovered fitted,0.75 susceptible fitted,0.75 theta fitted,0.9 beta,0.9 death fitted,0.9 delta,0.9 epsilon,0.9 infected fitted,0.9 recovered fitted,0.9 susceptible fitted,0.9 theta fitted,Cumulative number of cases,Number of deaths,Number recovered,alpha,country,currently infected,gamma,graph type,population,random graph probability,report date,susceptible,theta,time
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,672267.0,60.0,287307247.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,5801433.0,49.0,282178093.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,9453986.0,42.0,278525546.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,13628456.0,37.0,274351081.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,13718819.0,38.0,274260716.0,1.0,71.0,0.0,36.0,3.818004121769469e-05,United States,35.0,2.32438620715314e-05,powerlaw,287979574.0,0.0,2003-06-13,287979503.0,0.9994224575330526,43
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,718043.0,63.0,287274372.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,6272140.0,51.0,281720287.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,10281541.0,44.0,277710894.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,14890544.0,39.0,273101896.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,14986460.0,40.0,273005978.0,1.0,72.0,0.0,36.0,3.818004121769469e-05,United States,36.0,2.32438620715314e-05,powerlaw,287992478.0,0.0,2003-06-16,287992406.0,0.9994224574630932,46
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,733267.0,64.0,287263449.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,6430714.0,51.0,281566014.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,10561665.0,44.0,277435070.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,15318875.0,39.0,272677866.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,15416504.0,40.0,272580236.0,1.0,73.0,0.0,36.0,3.818004121769469e-05,United States,37.0,2.32438620715314e-05,powerlaw,287996780.0,0.0,2003-06-17,287996707.0,0.9994224573929884,47
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,748473.0,65.0,287252543.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,6590099.0,52.0,281410930.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,10843865.0,45.0,277157171.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,15750881.0,39.0,272250160.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,15850149.0,40.0,272150891.0,1.0,75.0,0.0,36.0,3.818004121769469e-05,United States,39.0,2.32438620715314e-05,powerlaw,288001081.0,0.0,2003-06-18,288001006.0,0.9994224572526864,48
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,763661.0,66.0,287241657.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,6750285.0,53.0,281255046.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,11128107.0,45.0,276877231.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,16186483.0,40.0,271818860.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,16287314.0,41.0,271718029.0,1.0,75.0,0.0,36.0,3.818004121769469e-05,United States,39.0,2.32438620715314e-05,powerlaw,288005383.0,0.0,2003-06-19,288005308.0,0.9994224572527636,49
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,778830.0,67.0,287230788.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,6911258.0,53.0,281098373.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,11414357.0,46.0,276595282.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,16625598.0,40.0,271384047.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,16727911.0,41.0,271281733.0,1.0,74.0,0.0,36.0,3.818004121769469e-05,United States,38.0,2.32438620715314e-05,powerlaw,288009685.0,0.0,2003-06-20,288009611.0,0.999422457323028,50
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,824223.0,70.0,287198297.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,7398751.0,55.0,280623783.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,12284756.0,47.0,275737787.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,17963125.0,41.0,270059423.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,18069369.0,43.0,269953178.0,1.0,74.0,0.0,36.0,3.818004121769469e-05,United States,38.0,2.32438620715314e-05,powerlaw,288022590.0,0.0,2003-06-23,288022516.0,0.9994224573232572,53
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,839318.0,71.0,287187503.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,7562760.0,56.0,280464076.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,12578686.0,48.0,275448158.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,18415445.0,42.0,269611405.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,18522814.0,43.0,269504035.0,1.0,75.0,0.0,36.0,3.818004121769469e-05,United States,39.0,2.32438620715314e-05,powerlaw,288026892.0,0.0,2003-06-24,288026817.0,0.9994224572531536,54
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,854394.0,72.0,287176728.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,7727497.0,57.0,280303640.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,12874444.0,48.0,275156702.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,18870848.0,42.0,269160304.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,18979242.0,43.0,269051909.0,1.0,75.0,0.0,36.0,3.818004121769469e-05,United States,39.0,2.32438620715314e-05,powerlaw,288031194.0,0.0,2003-06-25,288031119.0,0.9994224572532378,55
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,869451.0,73.0,287165972.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,7892949.0,58.0,280142489.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,13171992.0,49.0,274863455.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,19329241.0,42.0,268706212.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,19438560.0,44.0,268596892.0,1.0,74.0,0.0,36.0,3.818004121769469e-05,United States,38.0,2.32438620715314e-05,powerlaw,288035496.0,0.0,2003-06-26,288035422.0,0.999422457323485,56
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,884490.0,73.0,287155236.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,8059105.0,58.0,279980636.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,13471291.0,49.0,274568459.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,19790536.0,43.0,268249220.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,19900674.0,44.0,268139081.0,1.0,74.0,0.0,64.0,3.818004121769469e-05,United States,10.0,2.32438620715314e-05,powerlaw,288039799.0,0.0,2003-06-27,288039725.0,0.9994224573235652,57
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,929488.0,74.0,287123143.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,8561615.0,58.0,279491032.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,14379245.0,49.0,273673411.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,21190849.0,43.0,266861813.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,21302787.0,44.0,266749874.0,1.0,73.0,0.0,63.0,3.818004121769469e-05,United States,10.0,2.32438620715314e-05,powerlaw,288052705.0,0.0,2003-06-30,288052632.0,0.9994224573939828,60
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,944450.0,74.0,287112484.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,8730451.0,58.0,279326499.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,14685149.0,50.0,273371810.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,21662814.0,43.0,266394151.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,21775120.0,44.0,266281844.0,1.0,73.0,0.0,63.0,3.818004121769469e-05,United States,10.0,2.32438620715314e-05,powerlaw,288057008.0,0.0,2003-07-01,288056935.0,0.9994224573940576,61
0.0002616739770291851,0.0,1.203886617447268e-10,0.026226936900088843,959392.0,74.0,287101844.0,1.0,0.0002969293307254194,0.0,1.27253850903716e-10,0.018259853126918375,8899923.0,59.0,279161329.0,1.0,0.00031389916980901735,0.0,1.3605200015329368e-10,0.013711094817692622,14992601.0,50.0,273068659.0,1.0,0.0003396276288555368,0.0,1.312331446596271e-10,0.01028014157671107,22137211.0,43.0,265924056.0,1.0,0.00034800000000000016,0.0,1.2953333333333362e-10,0.010999999999999982,22249764.0,44.0,265811501.0,1.0,73.0,0.0,63.0,3.818004121769469e-05,United States,10.0,2.32438620715314e-05,powerlaw,288061310.0,0.0,2003-07-02,288061237.0,0.9994224573941236,62
