report date,Total deaths,Confirmed cases,currently infected,time,population,random graph probability,susceptible,theta,alpha,gamma,country,R0,beta,delta,theta fitted,death fitted,susceptible fitted,infected fitted,graph type
2020-11-21,,,,,84225745.0,,,,,,Turkey,,,,0.6059526827725867,51527710.6364669,1.7240146834877435e-13,32698034.363533106,poisson
2020-11-22,,,,,84228206.0,,,,,,Turkey,,,,0.6048076665004318,51678428.13861131,1.499097578081967e-13,32549777.86138869,poisson
2020-11-23,,,,,84230668.0,,,,,,Turkey,,,,0.6036679280376565,51828462.27094114,1.3043441941461257e-13,32402205.72905885,poisson
2020-11-24,,,,,84233129.0,,,,,,Turkey,,,,0.6025334430568579,51977816.18797353,1.1356045163742167e-13,32255312.81202647,poisson
2020-11-25,,,,,84235591.0,,,,,,Turkey,,,,0.6014041873427677,52126493.02046646,9.893110858402276e-14,32109097.97953354,poisson
2020-11-26,,,,,84238052.0,,,,,,Turkey,,,,0.6002801367917346,52274495.89396588,8.623999991161356e-14,31963556.10603412,poisson
2020-11-27,,,,,84240514.0,,,,,,Turkey,,,,0.5991612674112102,52421827.91039213,7.522340761748499e-14,31818686.08960787,poisson
2020-11-28,,,,,84242976.0,,,,,,Turkey,,,,0.5980475553192367,52568492.16658642,6.56545237924544e-14,31674483.833413586,poisson
2020-11-29,,,,,84245437.0,,,,,,Turkey,,,,0.5969389767439371,52714491.74050605,5.733802459626618e-14,31530945.25949395,poisson
2020-11-30,,,,,84247899.0,,,,,,Turkey,,,,0.5958355080230081,52859829.69131153,5.010551212341017e-14,31388069.30868847,poisson
2020-12-01,,,,,84250361.0,,,,,,Turkey,,,,0.5947371256032146,53004509.07328127,4.381189356085451e-14,31245851.92671873,poisson
2020-12-02,,,,,84252823.0,,,,,,Turkey,,,,0.5936438060398872,53148532.92200598,3.83319642360606e-14,31104290.07799402,poisson
2020-12-03,,,,,84255285.0,,,,,,Turkey,,,,0.5925555259964221,53291904.25908423,3.355764335527245e-14,30963380.74091577,poisson
2020-12-04,,,,,84257748.0,,,,,,Turkey,,,,0.5914722622437824,53434626.09218689,2.939555857547356e-14,30823121.90781311,poisson
2020-12-05,,,,,84260210.0,,,,,,Turkey,,,,0.5903939916600024,53576701.41973072,2.5765060708097013e-14,30683508.580269285,poisson
2020-12-06,,,,,84262672.0,,,,,,Turkey,,,,0.5893206912296945,53718133.2170929,2.2596354442718074e-14,30544538.782907106,poisson
2020-12-07,,,,,84265135.0,,,,,,Turkey,,,,0.5882523380435577,53858924.45054536,1.982905009565767e-14,30406210.549454644,poisson
2020-12-08,,,,,84267597.0,,,,,,Turkey,,,,0.5871889092978881,53999078.07729675,1.7410894826314275e-14,30268518.92270325,poisson
2020-12-09,,,,,84270060.0,,,,,,Turkey,,,,0.5861303822940932,54138597.03170609,1.5296576794502308e-14,30131462.968293916,poisson
2020-12-10,,,,,84272522.0,,,,,,Turkey,,,,0.5850767344382064,54277484.24382557,1.3446855205561844e-14,29995037.75617443,poisson
2020-12-11,,,,,84274985.0,,,,,,Turkey,,,,0.5840279432404053,54415742.62098294,1.1827660716004107e-14,29859242.379017066,poisson
2020-12-12,,,,,84277448.0,,,,,,Turkey,,,,0.5829839863145315,54553375.06632372,1.0409448938308863e-14,29724072.93367628,poisson
2020-12-13,,,,,84279911.0,,,,,,Turkey,,,,0.5819448413776129,54690384.46500238,9.166556581492123e-15,29589526.53499762,poisson
2020-12-14,,,,,84282373.0,,,,,,Turkey,,,,0.5809104862493879,54826773.68887463,8.076690183540368e-15,29455599.31112537,poisson
2020-12-15,,,,,84284836.0,,,,,,Turkey,,,,0.5798808988518322,54962545.59194935,7.120454096834362e-15,29322290.40805065,poisson
2020-12-16,,,,,84287299.0,,,,,,Turkey,,,,0.578856057208687,55097703.02429896,6.280990658335995e-15,29189595.97570104,poisson
2020-12-17,,,,,84289763.0,,,,,,Turkey,,,,0.5778359394449908,55232248.81824946,5.543619423515208e-15,29057514.181750543,poisson
2020-12-18,,,,,84292226.0,,,,,,Turkey,,,,0.5768205237866115,55366185.79768097,4.895565492453092e-15,28926040.202319033,poisson
2020-12-19,,,,,84294689.0,,,,,,Turkey,,,,0.5758097885597826,55499516.76423853,4.325687527121857e-15,28795172.23576147,poisson
2020-12-20,,,,,84297152.0,,,,,,Turkey,,,,0.5748037121906399,55632244.51126274,3.824275170783575e-15,28664907.48873725,poisson
2020-12-21,,,,,84299616.0,,,,,,Turkey,,,,0.5738022732047612,55764371.81921864,3.3828556468297e-15,28535244.18078136,poisson
2020-12-22,,,,,84302079.0,,,,,,Turkey,,,,0.572805450226708,55895901.46036443,2.994039731488141e-15,28406177.53963557,poisson
2020-12-23,,,,,84304543.0,,,,,,Turkey,,,,0.5718132219795693,56026836.18496119,2.651366685075783e-15,28277706.81503881,poisson
2020-12-24,,,,,84307006.0,,,,,,Turkey,,,,0.5708255672845072,56157178.73981176,2.349197902073985e-15,28149827.26018824,poisson
2020-12-25,,,,,84309470.0,,,,,,Turkey,,,,0.5698424650603051,56286931.8498392,2.0825976606751273e-15,28022538.150160804,poisson
2020-12-26,,,,,84311934.0,,,,,,Turkey,,,,0.5688638943229177,56416098.23662509,1.8472526172390493e-15,27895835.76337491,poisson
2020-12-27,,,,,84314398.0,,,,,,Turkey,,,,0.5678898341850229,56544680.6045969,1.6393861826734022e-15,27769717.395403106,poisson
2020-12-28,,,,,84316862.0,,,,,,Turkey,,,,0.5669202638555765,56672681.64571633,1.4556911567785029e-15,27644180.35428367,poisson
2020-12-29,,,,,84319326.0,,,,,,Turkey,,,,0.5659551626393672,56800104.03953686,1.293269821562487e-15,27519221.960463144,poisson
2020-12-30,,,,,84321790.0,,,,,,Turkey,,,,0.5649945099365763,56926950.45326087,1.1495818737716411e-15,27394839.54673913,poisson
2020-12-31,,,,,84324254.0,,,,,,Turkey,,,,0.5640382852423373,57053223.54179662,1.0223991462593233e-15,27271030.458203387,poisson
2021-01-01,,,,,84326718.0,,,,,,Turkey,,,,0.5630864681462985,57178925.94781489,9.097662117547813e-16,27147792.052185103,poisson
2021-01-02,,,,,84329182.0,,,,,,Turkey,,,,0.5621390383321866,57304060.30180544,8.099660863800181e-16,27025121.698194563,poisson
2021-01-03,,,,,84331647.0,,,,,,Turkey,,,,0.5611959755773742,57428629.22213306,7.214899109097089e-16,26903017.777866945,poisson
2021-01-04,,,,,84334111.0,,,,,,Turkey,,,,0.5602572597524472,57552635.31970291,6.430127481811002e-16,26781475.68029709,poisson
2021-01-05,,,,,84336575.0,,,,,,Turkey,,,,0.5593228708207758,57676081.18416677,5.733680597686157e-16,26660493.815833226,poisson
2021-01-06,,,,,84339040.0,,,,,,Turkey,,,,0.5583927888380863,57798969.39784913,5.115295217348205e-16,26540070.60215087,poisson
2021-01-07,,,,,84341505.0,,,,,,Turkey,,,,0.5574669939520357,57921302.53578091,4.565942610023928e-16,26420202.46421909,poisson
2021-01-08,,,,,84343969.0,,,,,,Turkey,,,,0.556545466401788,58043083.15651442,4.077669142001839e-16,26300885.84348558,poisson
2021-01-09,,,,,84346434.0,,,,,,Turkey,,,,0.5556281865175923,58164313.80219924,3.6434578949952116e-16,26182120.197800767,poisson
2021-01-10,,,,,84348899.0,,,,,,Turkey,,,,0.5547151347203627,58284997.01248597,3.257129458491548e-16,26063901.987514026,poisson
2021-01-11,,,,,84351364.0,,,,,,Turkey,,,,0.5538062915212609,58405135.31070967,2.913230013680884e-16,25946228.68929033,poisson
2021-01-12,,,,,84353829.0,,,,,,Turkey,,,,0.5529016375212802,58524731.20857437,2.606945907512459e-16,25829097.79142563,poisson
2021-01-13,,,,,84356294.0,,,,,,Turkey,,,,0.5520011534108306,58643787.20620672,2.3340263635096e-16,25712506.79379328,poisson
2021-01-14,,,,,84358759.0,,,,,,Turkey,,,,0.5511048199693275,58762305.79220936,2.0907157744745834e-16,25596453.20779064,poisson
2021-01-15,,,,,84361224.0,,,,,,Turkey,,,,0.5502126180647814,58880289.44371402,1.8736943590802207e-16,25480934.556285974,poisson
2021-01-16,,,,,84363690.0,,,,,,Turkey,,,,0.549324528653389,58997740.6264344,1.6800250560234775e-16,25365949.3735656,poisson
2021-01-17,,,,,84366155.0,,,,,,Turkey,,,,0.5484405327791273,59114661.79932818,1.5071122427721368e-16,25251493.20067182,poisson
2021-01-18,,,,,84368620.0,,,,,,Turkey,,,,0.5475606115733485,59231055.40080003,1.3526549223786926e-16,25137564.59919997,poisson
2021-01-19,,,,,84371086.0,,,,,,Turkey,,,,0.5466847462543776,59346923.86262447,1.214615365696641e-16,25024162.13737553,poisson
2021-01-20,,,,,84373551.0,,,,,,Turkey,,,,0.5458129181271113,59462269.60997643,1.0911901788134896e-16,24911281.39002357,poisson
2021-01-21,,,,,84376017.0,,,,,,Turkey,,,,0.5449451085826191,59577095.04763357,9.807775908191259e-17,24798921.95236643,poisson
2021-01-22,,,,,84378483.0,,,,,,Turkey,,,,0.5440812990977462,59691402.57850776,8.819589062799795e-17,24687080.42149224,poisson
2021-01-23,,,,,84380948.0,,,,,,Turkey,,,,0.5432214712347175,59805194.58982558,7.934749566558293e-17,24575753.410174426,poisson
2021-01-24,,,,,84383414.0,,,,,,Turkey,,,,0.5423656066407451,59918473.4532006,7.142062573506511e-17,24464940.5467994,poisson
2021-01-25,,,,,84385880.0,,,,,,Turkey,,,,0.5415136870476353,60031241.538533494,6.431599107741279e-17,24354638.461466502,poisson
2021-01-26,,,,,84388346.0,,,,,,Turkey,,,,0.5406656942714001,60143501.20019183,5.794530220912326e-17,24244844.79980817,poisson
2021-01-27,,,,,84390812.0,,,,,,Turkey,,,,0.5398216102118678,60255254.78169094,5.223005878153862e-17,24135557.21830906,poisson
2021-01-28,,,,,84393278.0,,,,,,Turkey,,,,0.5389814168522975,60366504.61574408,4.710043125788892e-17,24026773.38425592,poisson
2021-01-29,,,,,84395745.0,,,,,,Turkey,,,,0.538145096258994,60477253.02431214,4.249424631533857e-17,23918491.97568786,poisson
2021-01-30,,,,,84398211.0,,,,,,Turkey,,,,0.5373126305809252,60587502.32326257,3.835622877228826e-17,23810708.67673743,poisson
2021-01-31,,,,,84400677.0,,,,,,Turkey,,,,0.5364840020493412,60697254.80856941,3.4637057639659263e-17,23703422.19143059,poisson
2021-02-01,,,,,84403144.0,,,,,,Turkey,,,,0.5356591929773951,60806512.77023304,3.129278453889632e-17,23596631.229766965,poisson
2021-02-02,,,,,84405610.0,,,,,,Turkey,,,,0.5348381857597648,60915278.49230775,2.828428549997526e-17,23490331.50769225,poisson
2021-02-03,,,,,84408077.0,,,,,,Turkey,,,,0.5340209628722784,61023554.23910102,2.5576583190697864e-17,23384522.760898985,poisson
2021-02-04,,,,,84410543.0,,,,,,Turkey,,,,0.533207506871539,61131342.27370203,2.3138532992551102e-17,23279200.72629797,poisson
2021-02-05,,,,,84413010.0,,,,,,Turkey,,,,0.532397800394553,61238644.83954981,2.094226395122616e-17,23174365.16045019,poisson
2021-02-06,,,,,84415477.0,,,,,,Turkey,,,,0.5315918261583593,61345464.17896126,1.8962925727260604e-17,23070012.821038734,poisson
2021-02-07,,,,,84417944.0,,,,,,Turkey,,,,0.5307895669596606,61451802.51930824,1.7178295836701678e-17,22966141.48069176,poisson
2021-02-08,,,,,84420411.0,,,,,,Turkey,,,,0.5299910056744559,61557662.0776958,1.5568506272597485e-17,22862748.9223042,poisson
2021-02-09,,,,,84422878.0,,,,,,Turkey,,,,0.5291961252576752,61663045.06100955,1.411578610638246e-17,22759832.93899045,poisson
2021-02-10,,,,,84425345.0,,,,,,Turkey,,,,0.5284049087428156,61767953.66596271,1.2804233066052911e-17,22657391.33403729,poisson
2021-02-11,,,,,84427812.0,,,,,,Turkey,,,,0.5276173392415793,61872390.07914304,1.161961073791152e-17,22555421.92085696,poisson
2021-02-12,,,,,84430279.0,,,,,,Turkey,,,,0.5268333999435126,61976356.47705949,1.054916843691602e-17,22453922.52294051,poisson
2021-02-13,,,,,84432747.0,,,,,,Turkey,,,,0.5260530741156481,62079855.02618867,9.581474735819724e-18,22352891.97381133,poisson
2021-02-14,,,,,84435214.0,,,,,,Turkey,,,,0.5252763451021463,62182887.88763046,8.70630135837605e-18,22252326.112369545,poisson
2021-02-15,,,,,84437681.0,,,,,,Turkey,,,,0.524503196323941,62285457.20330466,7.914456409049041e-18,22152223.796695344,poisson
2021-02-16,,,,,84440149.0,,,,,,Turkey,,,,0.5237336112783854,62387565.10986755,7.19769438043844e-18,22052583.89013245,poisson
2021-02-17,,,,,84442616.0,,,,,,Turkey,,,,0.522967573538899,62489213.73873613,6.548628635324052e-18,21953402.26126387,poisson
2021-02-18,,,,,84445084.0,,,,,,Turkey,,,,0.5222050667546181,62590405.20228414,5.9606077741226024e-18,21854678.797715854,poisson
2021-02-19,,,,,84447552.0,,,,,,Turkey,,,,0.521446074650046,62691141.61236736,5.4276695605569215e-18,21756410.38763264,poisson
2021-02-20,,,,,84450020.0,,,,,,Turkey,,,,0.5206905810247059,62791425.06649786,4.9444511515427785e-18,21658594.933502145,poisson
2021-02-21,,,,,84452487.0,,,,,,Turkey,,,,0.5199385697527952,62891257.65251946,4.506133758748721e-18,21561229.347480536,poisson
2021-02-22,,,,,84454955.0,,,,,,Turkey,,,,0.5191900247828409,62990641.44404301,4.108373773311047e-18,21464313.55595699,poisson
2021-02-23,,,,,84457423.0,,,,,,Turkey,,,,0.5184449301373575,63089578.514340006,3.747271554819487e-18,21367844.48566,poisson
2021-02-24,,,,,84459892.0,,,,,,Turkey,,,,0.5177032699125056,63188070.92251609,3.4193111062903303e-18,21271821.077483915,poisson
2021-02-25,,,,,84462360.0,,,,,,Turkey,,,,0.5169650282777526,63286120.72279512,3.1213327747254375e-18,21176239.277204886,poisson
2021-02-26,,,,,84464828.0,,,,,,Turkey,,,,0.5162301894755348,63383729.95071348,2.8504827979105938e-18,21081098.04928652,poisson
2021-02-27,,,,,84467296.0,,,,,,Turkey,,,,0.515498737820921,63480900.63703441,2.604191172331912e-18,20986395.36296559,poisson
2021-02-28,,,,,84469765.0,,,,,,Turkey,,,,0.5147706577012777,63577634.80316058,2.3801387917887857e-18,20892130.196839426,poisson
2021-03-01,,,,,84472233.0,,,,,,Turkey,,,,0.5140459335759359,63673934.46578664,2.1762384363301486e-18,20798298.534213364,poisson
2021-03-02,,,,,84474702.0,,,,,,Turkey,,,,0.5133245499758593,63769801.62309278,1.9906002296342148e-18,20704900.376907226,poisson
2021-03-03,,,,,84477170.0,,,,,,Turkey,,,,0.5126064915033143,63865238.27326758,1.8215236036618607e-18,20611931.726732414,poisson
2021-03-04,,,,,84479639.0,,,,,,Turkey,,,,0.5118917428315412,63960246.39607049,1.6674673852935437e-18,20519392.603929512,poisson
2021-03-05,,,,,84482108.0,,,,,,Turkey,,,,0.511180288704427,64054827.97135422,1.5270427464338167e-18,20427280.028645776,poisson
2021-03-06,,,,,84484576.0,,,,,,Turkey,,,,0.5104721139361801,64148984.96523626,1.3989940184658349e-18,20335591.03476374,poisson
2021-03-07,,,,,84487045.0,,,,,,Turkey,,,,0.5097672034110055,64242719.33016212,1.2821828311052764e-18,20244325.66983788,poisson
2021-03-08,,,,,84489514.0,,,,,,Turkey,,,,0.5090655420827829,64336033.01879653,1.1755822373310303e-18,20153480.981203467,poisson
2021-03-09,,,,,84491983.0,,,,,,Turkey,,,,0.5083671149747451,64428927.97019426,1.078261896264197e-18,20063055.02980573,poisson
2021-03-10,,,,,84494452.0,,,,,,Turkey,,,,0.5076719071791583,64521406.11447228,9.89379518775116e-19,19973045.885527726,poisson
2021-03-11,,,,,84496922.0,,,,,,Turkey,,,,0.5069799038570044,64613469.37285088,9.081716042678594e-19,19883452.62714912,poisson
2021-03-12,,,,,84499391.0,,,,,,Turkey,,,,0.5062910902376635,64705119.66230415,8.339482620787498e-19,19794271.33769585,poisson
2021-03-13,,,,,84501860.0,,,,,,Turkey,,,,0.5056054516185993,64796358.88175134,7.660822888885214e-19,19705501.118248664,poisson
2021-03-14,,,,,84504329.0,,,,,,Turkey,,,,0.5049229733650448,64887188.92596827,7.040055849953637e-19,19617140.074031733,poisson
2021-03-15,,,,,84506799.0,,,,,,Turkey,,,,0.5042436409096903,64977611.68099701,6.472023697942244e-19,19529187.319002993,poisson
2021-03-16,,,,,84509268.0,,,,,,Turkey,,,,0.5035674397523722,65067629.02879553,5.952059486166018e-19,19441638.971204467,poisson
2021-03-17,,,,,84511738.0,,,,,,Turkey,,,,0.5028943554597636,65157242.83342843,5.475909259309936e-19,19354495.16657157,poisson
2021-03-18,,,,,84514208.0,,,,,,Turkey,,,,0.5022243736650662,65246454.95958685,5.039722223037582e-19,19267753.04041316,poisson
2021-03-19,,,,,84516677.0,,,,,,Turkey,,,,0.5015574800677038,65335267.258757494,4.6399991443113325e-19,19181409.7412425,poisson
2021-03-20,,,,,84519147.0,,,,,,Turkey,,,,0.5008936604330168,65423681.56928354,4.273550085504734e-19,19095465.43071645,poisson
2021-03-21,,,,,84521617.0,,,,,,Turkey,,,,0.5002329005919584,65511699.73025326,3.937484579093609e-19,19009917.269746743,poisson
2021-03-22,,,,,84524087.0,,,,,,Turkey,,,,0.4995751864407923,65599323.567668505,3.62917052158422e-19,18924763.432331506,poisson
2021-03-23,,,,,84526557.0,,,,,,Turkey,,,,0.4989205039407918,65686554.89911441,3.3462131273074107e-19,18840002.100885604,poisson
2021-03-24,,,,,84529027.0,,,,,,Turkey,,,,0.4982688391179397,65773395.53379817,3.086432729117921e-19,18755631.466201827,poisson
2021-03-25,,,,,84531497.0,,,,,,Turkey,,,,0.4976201780626305,65859847.2725877,2.8478447277556427e-19,18671649.727412306,poisson
2021-03-26,,,,,84533968.0,,,,,,Turkey,,,,0.496974506929373,65945911.90804999,2.6286396083325377e-19,18588056.091950014,poisson
2021-03-27,,,,,84536438.0,,,,,,Turkey,,,,0.4963318119364955,66031591.22909882,2.4271741732243433e-19,18504846.77090118,poisson
2021-03-28,,,,,84538908.0,,,,,,Turkey,,,,0.4956920793658508,66116887.00718344,2.2419451005828394e-19,18422020.99281656,poisson
2021-03-29,,,,,84541379.0,,,,,,Turkey,,,,0.4950552955625238,66201801.01019721,2.0715819871936354e-19,18339577.989802796,poisson
2021-03-30,,,,,84543849.0,,,,,,Turkey,,,,0.4944214469345402,66286335.00249396,1.9148392270133854e-19,18257513.997506045,poisson
2021-03-31,,,,,84546320.0,,,,,,Turkey,,,,0.4937905199525764,66370490.73107621,1.7705745749600242e-19,18175829.26892379,poisson
2021-04-01,,,,,84548791.0,,,,,,Turkey,,,,0.49316250114967,66454269.94411266,1.637749452089175e-19,18094521.05588734,poisson
2021-04-02,,,,,84551261.0,,,,,,Turkey,,,,0.4925373771209332,66537674.37710464,1.5154152440162025e-19,18013586.62289536,poisson
2020-03-12,0.0,1.0,1.0,0.0,83602894.0,0.0,83602893.0,0.9994224622747888,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994224622747888,0.0,83602893.0,1.0,powerlaw
2020-03-13,0.0,1.0,1.0,1.0,83605337.0,0.0,83605336.0,0.9994224622748026,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994222491489839,0.0,83604454.0,882.0,powerlaw
2020-03-14,0.0,5.0,5.0,2.0,83607780.0,0.0,83607775.0,0.9994224613077379,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994220360635404,0.0,83606016.0,1764.0,powerlaw
2020-03-15,0.0,5.0,5.0,3.0,83610223.0,0.0,83610218.0,0.9994224613077828,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994218229610328,0.0,83607578.0,2645.0,powerlaw
2020-03-16,0.0,5.0,5.0,4.0,83612667.0,0.0,83612662.0,0.9994224613078206,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994216098767894,0.0,83609140.0,3527.0,powerlaw
2020-03-17,0.0,47.0,47.0,5.0,83615110.0,0.0,83615063.0,0.9994224511546412,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994213968108454,0.0,83610702.0,4408.0,powerlaw
2020-03-18,0.0,47.0,47.0,6.0,83617554.0,0.0,83617507.0,0.9994224511549534,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994211837632858,1.0,83612265.0,5289.0,powerlaw
2020-03-19,2.0,191.0,189.0,7.0,83619997.0,0.0,83619806.0,0.9994224163461216,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.999420970762797,1.0,83613827.0,6169.0,powerlaw
2020-03-20,2.0,191.0,189.0,8.0,83622441.0,0.0,83622250.0,0.9994224163474722,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.999420757752134,2.0,83615389.0,7049.0,powerlaw
2020-03-21,9.0,670.0,661.0,9.0,83624884.0,0.0,83624214.0,0.9994223005652736,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994205447747524,5.0,83616951.0,7927.0,powerlaw
2020-03-22,21.0,947.0,926.0,10.0,83627328.0,0.0,83626381.0,0.999422233614658,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994203318012485,10.0,83618514.0,8804.0,powerlaw
2020-03-23,30.0,1236.0,1206.0,11.0,83629772.0,0.0,83628536.0,0.9994221637666544,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994201188799252,15.0,83620078.0,9679.0,powerlaw
2020-03-24,37.0,1529.0,1492.0,12.0,83632216.0,0.0,83630687.0,0.9994220929550556,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994199059438668,22.0,83621641.0,10553.0,powerlaw
2020-03-25,44.0,1872.0,1828.0,13.0,83634660.0,0.0,83632788.0,0.9994220100614708,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994196930266254,30.0,83623204.0,11426.0,powerlaw
2020-03-26,59.0,2433.0,2374.0,14.0,83637104.0,0.0,83634671.0,0.9994218744803194,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994194801839129,41.0,83624767.0,12296.0,powerlaw
2020-03-27,75.0,3629.0,3554.0,15.0,83639548.0,0.0,83635919.0,0.9994215854208492,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994192673044728,58.0,83626330.0,13160.0,powerlaw
2020-03-28,92.0,5698.0,5606.0,16.0,83641992.0,0.0,83636294.0,0.9994210853441056,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.999419054486898,84.0,83627894.0,14015.0,powerlaw
2020-03-29,108.0,7402.0,7294.0,17.0,83644437.0,0.0,83637035.0,0.9994206734868462,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994188416941012,117.0,83629458.0,14861.0,powerlaw
2020-03-30,131.0,9271.0,9140.0,18.0,83646881.0,0.0,83637610.0,0.9994202217370428,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994186288718382,159.0,83631022.0,15700.0,powerlaw
2020-03-31,168.0,10827.0,10659.0,19.0,83649325.0,0.0,83638498.0,0.99941984564778,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.999418416134867,208.0,83632586.0,16531.0,powerlaw
2020-04-01,214.0,13531.0,13317.0,20.0,83651770.0,0.0,83638239.0,0.9994191920082364,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994182033510428,270.0,83634150.0,17350.0,powerlaw
2020-04-02,277.0,15679.0,15402.0,21.0,83654214.0,0.0,83638535.0,0.9994186727688694,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994179905865359,340.0,83635714.0,18160.0,powerlaw
2020-04-03,356.0,18135.0,17779.0,22.0,83656659.0,0.0,83638524.0,0.9994180790385904,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994177778414084,422.0,83637278.0,18958.0,powerlaw
2020-04-04,425.0,20921.0,20496.0,23.0,83659104.0,0.0,83638183.0,0.9994174054811508,4.3972240012513104e-05,1.4749377309053454e-05,Turkey,1.7634754886546833,4.620767310261342e-05,0.004604635860770936,0.9994175651157218,517.0,83638843.0,19744.0,powerlaw
2020-04-05,,,,,83661548.0,,,,,,Turkey,,,,0.9994173523997002,607.9139304350613,83640406.87986524,20533.206204320908,powerlaw
2020-04-06,,,,,83663993.0,,,,,,Turkey,,,,0.999417139703208,702.4618680600814,83641971.68729387,21318.85083806768,powerlaw
2020-04-07,,,,,83666438.0,,,,,,Turkey,,,,0.9994169270263078,800.6274131394745,83643536.55627476,22100.816312103736,powerlaw
2020-04-08,,,,,83668883.0,,,,,,Turkey,,,,0.9994167143690614,902.3936244824986,83645101.48706271,22879.119312809962,powerlaw
2020-04-09,,,,,83671328.0,,,,,,Turkey,,,,0.9994165017315312,1007.7436377331203,83646666.47991452,23653.776447750668,powerlaw
2020-04-10,,,,,83673773.0,,,,,,Turkey,,,,0.9994162891137796,1116.660665007092,83648231.53508532,24424.804249672437,powerlaw
2020-04-11,,,,,83676218.0,,,,,,Turkey,,,,0.9994160765158684,1229.127994547444,83649796.65283154,25192.219173913043,powerlaw
2020-04-12,,,,,83678664.0,,,,,,Turkey,,,,0.99941586393786,1345.1289903680452,83651362.83308199,25956.037927626574,powerlaw
2020-04-13,,,,,83681109.0,,,,,,Turkey,,,,0.9994156513798164,1464.6470934131246,83652928.07673408,26716.27617250596,powerlaw
2020-04-14,,,,,83683554.0,,,,,,Turkey,,,,0.9994154388417996,1587.6658167433059,83654493.38372765,27472.95045560188,powerlaw
2020-04-15,,,,,83686000.0,,,,,,Turkey,,,,0.999415226323872,1714.1687496123536,83656059.75396025,28226.07729013584,powerlaw
2020-04-16,,,,,83688445.0,,,,,,Turkey,,,,0.9994150138260952,1844.139557311405,83657625.18839146,28975.672051226626,powerlaw
2020-04-17,,,,,83690891.0,,,,,,Turkey,,,,0.9994148013485316,1977.5619759284214,83659191.68655017,29721.7514739014,powerlaw
2020-04-18,,,,,83693337.0,,,,,,Turkey,,,,0.9994145888912428,2114.4198186100693,83660758.24904893,30464.331132456544,powerlaw
2020-04-19,,,,,83695782.0,,,,,,Turkey,,,,0.9994143764542908,2254.696970216979,83662323.8765424,31203.426487378725,powerlaw
2020-04-20,,,,,83698228.0,,,,,,Turkey,,,,0.9994141640377372,2398.377386799693,83663890.56849541,31939.054117792606,powerlaw
2020-04-21,,,,,83700674.0,,,,,,Turkey,,,,0.9994139516416446,2545.4451007495845,83665457.32555239,32671.229346861386,powerlaw
2020-04-22,,,,,83703120.0,,,,,,Turkey,,,,0.9994137392660742,2695.8842150156147,83667024.14796688,33399.96781810776,powerlaw
